date,hour,minute,coin,volume,avg_price
2017-09-04,23,40,qtum,4017.0407999999998,13065.594364388831
2017-09-04,23,40,xrp,15825.8571,230.696698891588
2017-09-04,23,41,bch,2,589500
2017-09-04,23,41,btc,4.2392,4802254.9537648614
2017-09-04,23,41,etc,742.6979,18784.768249647674
2017-09-04,23,41,eth,47.039,336802.21199430263
2017-09-04,23,41,qtum,2069.1774,12953.65455760342
2017-09-04,23,42,bch,1.5,589700
2017-09-04,23,42,btc,5.2987,4803878.41357314
2017-09-04,23,42,etc,143.4538,18796.970885400038
2017-09-04,23,42,eth,848.6387,335512.32910424675
2017-09-04,23,42,qtum,758.5163,13021.257655240895
2017-09-04,23,42,xrp,5734.4064000000008,230.99999999999997
2017-09-04,23,43,bch,1.7726,589728.35383053147
2017-09-04,23,43,btc,0.0091,4800500
2017-09-04,23,43,eth,160.60250000000002,336041.84592394263
2017-09-04,23,43,qtum,1167.4979,13036.162047914602
2017-09-04,23,43,xrp,1000,231
2017-09-04,23,44,bch,9.5003999999999991,589652.31569197087
2017-09-04,23,44,etc,229.3956,18787.651689919072
2017-09-04,23,44,eth,89.962100000000021,336751.02382003079
2017-09-04,23,44,qtum,2433.1339,13100.000000000002
2017-09-04,23,44,xrp,120,231
2017-09-04,23,45,bch,3.443,589600
2017-09-04,23,45,btc,2.4307000000000003,4804893.3846217133
2017-09-04,23,45,etc,31.0048,18739.886856228713
2017-09-04,23,45,eth,79.9346,336747.09925363981
2017-09-04,23,45,qtum,333.8327,13100
2017-09-04,23,45,xrp,24315.0923,231
2017-09-04,23,46,bch,33.1423,589527.64835270937
2017-09-04,23,46,btc,0.1236,4801500
2017-09-04,23,46,etc,328.753,18783.092610561729
2017-09-04,23,46,eth,42.6005,336274.32659241091
2017-09-04,23,46,qtum,167.7619,13110.142243262624
2017-09-04,23,46,xrp,470.5855,231
2017-09-04,23,47,bch,7.5536000000000012,589672.39991527214
2017-09-04,23,47,btc,0.3461,4801000
2017-09-04,23,47,etc,5.623,18807.118264271743
2017-09-04,23,47,eth,49.6181,336111.2934594432
2017-09-04,23,47,qtum,1021.1871,13171.1023856451
2017-09-04,23,47,xrp,348.4563,231
2017-09-04,23,48,bch,4.8408,589596.7278135845
2017-09-04,23,48,btc,0.20279999999999998,4800587.7712031556
2017-09-04,23,48,etc,64.7053,18804.790534932996
2017-09-04,23,48,eth,8.4866999999999972,336458.15216750925
2017-09-04,23,48,qtum,349.98299999999995,13181.499461402413
2017-09-04,23,48,xrp,12404.8095,231
2017-09-04,23,49,bch,2.8,588114.62857142859
2017-09-04,23,49,btc,5.6703,4799889.3709327551
2017-09-04,23,49,etc,102.3152,18804.166575445292
2017-09-04,23,49,eth,155.2969,336994.47509898781
2017-09-04,23,49,qtum,2360.9818000000005,13112.072855453605
2017-09-04,23,49,xrp,52574.3722,231
2017-09-04,23,50,btc,4.191,4796017.4898592215
2017-09-04,23,50,etc,522.1446,18853.366195877545
2017-09-04,23,50,eth,48.277400000000007,336266.0161897699
2017-09-04,23,50,qtum,974.3007,13043.684680715101
2017-09-04,23,50,xrp,71120.7496,230.62082958979389
2017-09-04,23,51,btc,3.5502,4793983.831896794
2017-09-04,23,51,etc,24.1862,18830
2017-09-04,23,51,eth,259.8642,335886.55066761794
2017-09-04,23,51,qtum,1822.2642,13028.032898303112
2017-09-04,23,51,xrp,58585.9992,230.01108371639756
2017-09-04,23,52,btc,3.4583,4783698.16094613
2017-09-04,23,52,eth,174.0073,335581.27296958235
2017-09-04,23,52,qtum,2018.0672999999997,12919.63204150823
2017-09-04,23,52,xrp,20000.000000000004,230
2017-09-04,23,53,bch,5.3246,585247.90594598651
2017-09-04,23,53,btc,1.8433,4781262.7624369338
2017-09-04,23,53,etc,176.5745,18743.635955361617
2017-09-04,23,53,eth,550.7371,334284.11313673976
2017-09-04,23,53,qtum,6241.6159999999991,12824.124446137024
2017-09-04,23,53,xrp,18389.5387,230.00000000000003
2017-09-04,23,54,bch,18.9746,584029.24593930831
2017-09-04,23,54,etc,1704.0493999999997,18731.527612403726
2017-09-04,23,54,eth,447.16110000000003,333641.14221921365
2017-09-04,23,54,qtum,427.82620000000003,12843.391517396551
2017-09-04,23,54,xrp,14100.161100000001,229.70577447515828
2017-09-04,23,55,btc,10.634500000000001,4773856.7445578072
2017-09-04,23,55,etc,76.079299999999989,18730
2017-09-04,23,55,eth,415.7611,333195.92976591608
2017-09-04,23,55,qtum,1649.5582,12900.341696340271
2017-09-04,23,56,btc,1.0010999999999999,4785914.5440015988
2017-09-04,23,56,etc,257.7663,18721.239258196281
2017-09-04,23,56,eth,187.25129999999996,333551.01363782259
2017-09-04,23,56,qtum,1749.3332,12895.055943601825
2017-09-04,23,56,xrp,68716.7895,230.00054429929381
2017-09-04,23,57,btc,2.332,4794995.0686106347
2017-09-04,23,57,etc,71.938799999999986,18715.522332871831
2017-09-04,23,57,eth,131.85209999999998,334766.23383321177
2017-09-04,23,57,qtum,2672.8223000000003,12957.660515253852
2017-09-04,23,57,xrp,161548.7145,229.99533481895952
2017-09-04,23,58,bch,1.51,583300
2017-09-04,23,58,btc,1.5479,4789844.4666968146
2017-09-04,23,58,etc,202.1377,18749.682938907488
2017-09-04,23,58,eth,35.524699999999996,334989.36458295217
2017-09-04,23,58,qtum,1937.6088,13001.796028176585
2017-09-04,23,58,xrp,76636.0837,230.99999999999997
2017-09-04,23,59,bch,9.9474,583080.95984880475
2017-09-04,23,59,btc,4.7025,4801631.8660287084
2017-09-04,23,59,etc,686.8882000000001,18704.47307291055
2017-09-04,23,59,eth,89.9042,336276.63874435233
2017-09-04,23,59,qtum,162.01069999999999,13068.77785849947
2017-09-04,23,59,xrp,3522.3663,231.14829982333183
2017-09-05,0,0,bch,6.966899999999999,587512.17758256907
2017-09-05,0,0,btc,0.023399999999999997,4795000.0000000009
2017-09-05,0,0,etc,305.27980000000008,18741.298467831803
2017-09-05,0,0,eth,547.3462,336646.21818878083
2017-09-05,0,0,qtum,3787.7769,13127.859895074604
2017-09-05,0,1,bch,21.5449,592110.0009747087
2017-09-05,0,1,btc,3.7001,4796775.1141861025
2017-09-05,0,1,etc,137.9419,18755.862025968905
2017-09-05,0,1,eth,329.51520000000016,337668.31258466968
2017-09-05,0,1,qtum,6702.9083000000019,13194.723884108633
2017-09-05,0,1,xrp,64705.8779,231.00004896154883
2017-09-05,0,2,bch,7.232,593619.24778761063
2017-09-05,0,2,btc,0.97509999999999986,4795324.6333709359
2017-09-05,0,2,etc,20.1921,18758.842715715553
2017-09-05,0,2,eth,26.829099999999997,337550.30340190325
2017-09-05,0,2,qtum,462.93949999999995,13137.517738278977
2017-09-05,0,2,xrp,6896.5560000000005,231.44625076632454
2017-09-05,0,3,bch,4.5396,586937.43061062647
2017-09-05,0,3,btc,12.4236,4792867.993174281
2017-09-05,0,3,etc,74.6084,18757.202768052928
2017-09-05,0,3,eth,302.17820000000012,337317.87417159794
2017-09-05,0,3,qtum,139.5497,13184.544495616974
2017-09-05,0,3,xrp,33932.5297,230.16601640224897
2017-09-05,0,4,btc,0.6974,4771484.0837396039
2017-09-05,0,4,etc,135.5276,18726.986023511075
2017-09-05,0,4,eth,304.38340000000005,337572.16888306
2017-09-05,0,4,qtum,4164.4560999999994,13122.804083107038
2017-09-05,0,4,xrp,17348.102300000002,230.97117840376114
2017-09-05,0,5,btc,1.2489,4769012.7312034583
2017-09-05,0,5,etc,1605.2568,18680.147187664927
2017-09-05,0,5,eth,27.4347,337467.440504179
2017-09-05,0,5,qtum,5583.5296,12978.566976702337
2017-09-05,0,5,xrp,11243.0328,230.88943972484003
2017-09-05,0,6,bch,25.164400000000004,585300.20743590139
2017-09-05,0,6,etc,410.6672,18670
2017-09-05,0,6,eth,51.0359,335982.30373129505
2017-09-05,0,6,qtum,5018.7040000000006,12894.528360309752
2017-09-05,0,6,xrp,13433,230
2017-09-05,0,7,bch,1.6447,583000
2017-09-05,0,7,etc,75.0236,18670
2017-09-05,0,7,eth,85.676800000000014,335848.402718122
2017-09-05,0,7,qtum,506.8568,12970.806075798922
2017-09-05,0,8,etc,1096.3502000000003,18654.038557205531
2017-09-05,0,8,eth,165.0798,337420.7176468593
2017-09-05,0,8,qtum,2821.7083999999995,13102.899135856847
2017-09-05,0,8,xrp,50000,231
2017-09-05,0,9,btc,1.0207,4774192.6618986977
2017-09-05,0,9,etc,811.8804,18608.677694399321
2017-09-05,0,9,eth,82.065400000000011,337485.66886897519
2017-09-05,0,9,qtum,48.3799,13030
2017-09-05,0,9,xrp,1,230
2017-09-05,0,10,btc,1.4353999999999998,4779030.8276438629
2017-09-05,0,10,etc,1107.9981000000002,18605.369668955205
2017-09-05,0,10,eth,114.18890000000002,337495.70886487211
2017-09-05,0,10,qtum,3186.5112999999997,13156.586803567903
2017-09-05,0,11,bch,25.665600000000008,582979.34005049546
2017-09-05,0,11,btc,0.0467,4775000
2017-09-05,0,11,etc,316.41040000000004,18678.938419849663
2017-09-05,0,11,eth,168.9318,336755.44607350422
2017-09-05,0,11,qtum,516.5379,13160
2017-09-05,0,11,xrp,6227.4313,230
2017-09-05,0,12,bch,12.081800000000001,581712.06608286838
2017-09-05,0,12,btc,0.9591,4774820.717339172
2017-09-05,0,12,etc,59.7886,18585.369384799109
2017-09-05,0,12,eth,141.42999999999998,335322.77324471477
2017-09-05,0,12,qtum,2218.4381000000003,13118.455977203059
2017-09-05,0,12,xrp,96105.4423,229.99998959476198
2017-09-05,0,13,bch,4.9202999999999992,580000.00000000012
2017-09-05,0,13,btc,6.3665999999999991,4760180.4416800188
2017-09-05,0,13,etc,879.52309999999989,18576.410827640575
2017-09-05,0,13,eth,445.93140000000022,332799.96121600748
2017-09-05,0,13,qtum,1058.705,13014.318466428327
2017-09-05,0,13,xrp,69334.532700000011,228.99999999999994
2017-09-05,0,14,bch,37.600400000000008,577012.55651535606
2017-09-05,0,14,btc,0.5229,4750846.8158347672
2017-09-05,0,14,etc,390.7165,18647.318820679444
2017-09-05,0,14,eth,390,331913.18867948715
2017-09-05,0,14,qtum,4131.398,12910.264885881243
2017-09-05,0,14,xrp,189562.8752,227.99999999999997
2017-09-05,0,15,bch,19.1904,575058.57303651818
2017-09-05,0,15,btc,18.148500000000002,4739352.2274568146
2017-09-05,0,15,etc,3918.7646000000004,18518.9007961846
2017-09-05,0,15,eth,217.61550000000005,331542.87330176379
2017-09-05,0,15,qtum,5979.7018000000007,12903.90358545973
2017-09-05,0,15,xrp,228646.64629999996,226.66432778944286
2017-09-05,0,16,btc,5.9618000000000011,4723369.3850850407
2017-09-05,0,16,etc,125,18484.495384
2017-09-05,0,16,eth,246.6061,331414.09360920108
2017-09-05,0,16,qtum,1403.4158,12888.891389137845
2017-09-05,0,16,xrp,137944.37629999997,225.47964114866207
2017-09-05,0,17,bch,16.824899999999996,570912.59740028181
2017-09-05,0,17,btc,2.8208000000000006,4721896.0578559265
2017-09-05,0,17,etc,678.43400000000008,18432.624672407335
2017-09-05,0,17,eth,451.90319999999997,330555.67373720743
2017-09-05,0,17,qtum,891.50119999999993,12900.011217034818
2017-09-05,0,17,xrp,45298.575,226.00002207574963
2017-09-05,0,18,bch,39.1222,570000.07463792944
2017-09-05,0,18,btc,8.8102,4714840.6108828411
2017-09-05,0,18,etc,1518.2586000000003,18432.913248770659
2017-09-05,0,18,eth,269.17740000000003,330016.05168190191
2017-09-05,0,18,qtum,4840.3693000000012,12842.732386142517
2017-09-05,0,18,xrp,96971.9341,226.93425291184329
2017-09-05,0,19,bch,2.886,570000
2017-09-05,0,19,btc,21.6679,4719032.0635594586
2017-09-05,0,19,etc,1036.3,18410.233318537106
2017-09-05,0,19,eth,232.74259999999981,330362.91428814532
2017-09-05,0,19,qtum,31663.6846,12674.715644464193
2017-09-05,0,19,xrp,5960.2149,227.55001622508613
2017-09-05,0,20,bch,88.607700000000008,570044.28057606728
2017-09-05,0,20,btc,0.9222,4716500
2017-09-05,0,20,etc,630.0647,18395.01850206812
2017-09-05,0,20,eth,92.556100000000129,330660.88177872612
2017-09-05,0,20,qtum,3252.0932000000003,12575.722955295374
2017-09-05,0,20,xrp,8811.5726,227
2017-09-05,0,21,bch,3.7847,571200.26157951751
2017-09-05,0,21,btc,3.7064000000000004,4729387.6537880423
2017-09-05,0,21,etc,1288.9269,18350.710862656371
2017-09-05,0,21,eth,280.1892,330238.67092307622
2017-09-05,0,21,qtum,573.2229,12781.851328689068
2017-09-05,0,21,xrp,1000,227
2017-09-05,0,22,bch,2.068,574800
2017-09-05,0,22,btc,9.9436000000000018,4728382.477171245
2017-09-05,0,22,etc,1078.8295,18366.047780488017
2017-09-05,0,22,eth,187.92539999999988,330455.87480457692
2017-09-05,0,22,qtum,4456.2024,12792.407211126674
2017-09-05,0,22,xrp,64605.5248,226.00000000000003
2017-09-05,0,23,bch,3.1950000000000003,575410.400625978
2017-09-05,0,23,btc,13.216800000000003,4732200.4191634888
2017-09-05,0,23,etc,2229.92,18366.185341626602
2017-09-05,0,23,eth,239.74199999999996,330719.16397627455
2017-09-05,0,23,qtum,3326.0809,12696.128945931529
2017-09-05,0,23,xrp,181359.07179999998,226.62309568348817
2017-09-05,0,24,btc,0.5538,4732399.8736005779
2017-09-05,0,24,etc,1480.0163999999997,18397.062169040833
2017-09-05,0,24,eth,423.44820000000004,331269.8166151137
2017-09-05,0,24,qtum,1495.8841,12717.378729408247
2017-09-05,0,24,xrp,7568.864599999999,227
2017-09-05,0,25,bch,4.7068999999999992,576771.70961779519
2017-09-05,0,25,btc,10.3246,4736074.8842570167
2017-09-05,0,25,etc,1814.8187999999998,18459.972834202508
2017-09-05,0,25,eth,318.5384,331360.86420036008
2017-09-05,0,25,qtum,1833.4712999999997,12810.2170931173
2017-09-05,0,26,bch,0.6472,576600
2017-09-05,0,26,etc,40.0535,18410
2017-09-05,0,26,eth,228.50019999999998,333230.3544373266
2017-09-05,0,26,qtum,4458.6290999999992,12807.284229136714
2017-09-05,0,26,xrp,37323.9385,228.00000000000003
2017-09-05,0,27,bch,10.312899999999999,576600.96965935873
2017-09-05,0,27,btc,0.308,4743000
2017-09-05,0,27,etc,833.4531,18432.621787596687
2017-09-05,0,27,eth,168.4683,332217.21062656888
2017-09-05,0,27,qtum,7241.1926,12849.197889309007
2017-09-05,0,27,xrp,136188.991,227.99999999999997
2017-09-05,0,28,bch,15.7857,577193.41682662163
2017-09-05,0,28,btc,1.8697,4742515.4302829327
2017-09-05,0,28,etc,144.5253,18436.073663227133
2017-09-05,0,28,eth,200.22539999999998,331518.64825841284
2017-09-05,0,28,qtum,3053.436,12799.610986115311
2017-09-05,0,28,xrp,589.5657,228
2017-09-05,0,29,bch,3.0275,578957.47976878611
2017-09-05,0,29,btc,2.7251000000000003,4740712.8178782426
2017-09-05,0,29,etc,118.2299,18449.999999999996
2017-09-05,0,29,eth,89.055000000000021,331419.4102520913
2017-09-05,0,29,qtum,2218.2745,12852.222587420991
2017-09-05,0,29,xrp,58108.7137,228
2017-09-05,0,30,bch,13.754399999999999,577513.37753737
2017-09-05,0,30,btc,0.1507,4742000
2017-09-05,0,30,etc,334.3053,18426.660029021376
2017-09-05,0,30,eth,41.0563,331562.42915216426
2017-09-05,0,30,qtum,8664.7677000000022,12819.480449775932
2017-09-05,0,30,xrp,20839.5087,228
2017-09-05,0,31,btc,0.76260000000000006,4741868.3451350639
2017-09-05,0,31,etc,16.006,18426.876171435713
2017-09-05,0,31,eth,148.8329,331071.013801384
2017-09-05,0,31,qtum,2552.1454999999996,12722.892968288839
2017-09-05,0,31,xrp,20118,228
2017-09-05,0,32,bch,13.105000000000002,574889.9717665012
2017-09-05,0,32,btc,1.6049999999999998,4743500.0000000009
2017-09-05,0,32,etc,1033.2661999999998,18387.140172590574
2017-09-05,0,32,eth,168.0811,330637.48285797762
2017-09-05,0,32,qtum,8128.5015000000012,12588.162338408865
2017-09-05,0,32,xrp,2150.3984,227.06975451618641
2017-09-05,0,33,bch,3.2902999999999993,574000.00000000012
2017-09-05,0,33,etc,990.48580000000015,18431.199667880144
2017-09-05,0,33,eth,380.09300000000007,329963.97501400969
2017-09-05,0,33,qtum,2279.2145,12607.600752364466
2017-09-05,0,33,xrp,16932,227.11410347271439
2017-09-05,0,34,btc,12.538,4744327.11756261
2017-09-05,0,34,etc,72.6049,18420
2017-09-05,0,34,eth,245.04790000000003,329595.95693331788
2017-09-05,0,34,qtum,1219.985,12697.036594712232
2017-09-05,0,34,xrp,10312,228
2017-09-05,0,35,bch,0.9982,576700
2017-09-05,0,35,btc,13.866300000000003,4754205.8515970362
2017-09-05,0,35,etc,830.39979999999991,18445.746875179884
2017-09-05,0,35,eth,599.9981,329983.7336318231
2017-09-05,0,35,qtum,2589.0604999999996,12699.022379353437
2017-09-05,0,35,xrp,58026.9605,227.99999999999997
2017-09-05,0,36,bch,13.1439,576661.77770676883
2017-09-05,0,36,btc,13.848799999999997,4765153.21544105
2017-09-05,0,36,etc,52,18441.72575
2017-09-05,0,36,eth,14.4451,331870.76828820852
2017-09-05,0,36,qtum,959.5696,12689.547352271267
2017-09-05,0,36,xrp,95146.943399999989,228.00000000000006
2017-09-05,0,37,bch,51.891999999999996,576935.79029522859
2017-09-05,0,37,btc,10.179699999999999,4776273.4117901316
2017-09-05,0,37,etc,378,18447.354497354496
2017-09-05,0,37,eth,42.9845,331226.73533483007
2017-09-05,0,37,qtum,803.77960000000007,12739.961775591219
2017-09-05,0,37,xrp,4140,228.36231884057972
2017-09-05,0,38,bch,1.5821,579100
2017-09-05,0,38,btc,12.0816,4777565.8149582837
2017-09-05,0,38,etc,6175.3781000000017,18465.337243884707
2017-09-05,0,38,eth,433.35360000000003,331709.90449831268
2017-09-05,0,38,qtum,1520.2367000000002,12773.189563177892
2017-09-05,0,38,xrp,53708.703,229
2017-09-05,0,39,bch,17.073900000000002,579798.1662069005
2017-09-05,0,39,btc,2.5361999999999996,4766500.0394290676
2017-09-05,0,39,etc,1134.2961999999998,18598.839319042068
2017-09-05,0,39,eth,163.4905,332491.07559766469
2017-09-05,0,39,qtum,4786.9474000000009,12834.212520906327
2017-09-05,0,39,xrp,46206.6882,229
2017-09-05,0,40,bch,32.1066,580013.21161381144
2017-09-05,0,40,btc,0.0711,4766500
2017-09-05,0,40,etc,61.139600000000009,18550.910702719677
2017-09-05,0,40,eth,250.36630000000002,331748.75905822776
2017-09-05,0,40,qtum,2465.8786999999998,12820.612004556429
2017-09-05,0,40,xrp,5180.171,228.82712271467483
2017-09-05,0,41,bch,8.0141,579778.47044583934
2017-09-05,0,41,btc,0.082,4763365.8536585364
2017-09-05,0,41,etc,60.518000000000008,18536.761294160417
2017-09-05,0,41,eth,180.7318,331501.29042039084
2017-09-05,0,41,qtum,2226.1329999999994,12712.126478965993
2017-09-05,0,41,xrp,9221.3025,227.99999999999997
2017-09-05,0,42,bch,10.032,577243.56359649124
2017-09-05,0,42,btc,3.0374,4741800.5860275235
2017-09-05,0,42,etc,215.78959999999998,18519.51851247697
2017-09-05,0,42,eth,70.3246,331455.76995816536
2017-09-05,0,42,qtum,2001.6517,12686.33037056347
2017-09-05,0,42,xrp,453.5,228
2017-09-05,0,43,bch,6.8583,577783.35301751166
2017-09-05,0,43,btc,11.313999999999998,4742319.3432914978
2017-09-05,0,43,etc,240.74,18468.836055495554
2017-09-05,0,43,eth,30.876600000000003,330868.80987543968
2017-09-05,0,43,qtum,2450.1928999999996,12733.209786462125
2017-09-05,0,43,xrp,119.1447,228
2017-09-05,0,44,bch,12.3999,577794.35479318374
2017-09-05,0,44,btc,7.5983,4729365.2593343239
2017-09-05,0,44,etc,347.41730000000007,18444.0589314349
2017-09-05,0,44,eth,237.61569999999992,330885.436673587
2017-09-05,0,44,qtum,293.2264,12703.711831540406
2017-09-05,0,44,xrp,148372.95349999997,227.00011862539353
2017-09-05,0,45,btc,6.9243000000000006,4723929.6968646646
2017-09-05,0,45,eth,166.13789999999997,330644.74009241717
2017-09-05,0,45,qtum,1351.5627000000002,12712.785801206261
2017-09-05,0,45,xrp,26974.8021,227.81080742015897
2017-09-05,0,46,btc,0.508,4733000
2017-09-05,0,46,etc,136.2582,18494.770355105236
2017-09-05,0,46,eth,362.54750000000013,329007.7882070624
2017-09-05,0,46,qtum,21075.403399999996,12574.394719343785
2017-09-05,0,46,xrp,73595.6303,226.99999999999997
2017-09-05,0,47,bch,12.1712,579961.18213487579
2017-09-05,0,47,btc,10.542299999999997,4716087.42873946
2017-09-05,0,47,etc,76.1151,18490.737567184435
2017-09-05,0,47,eth,1174.3237999999997,326550.6347525274
2017-09-05,0,47,qtum,5560.4598,12464.316977707491
2017-09-05,0,47,xrp,150850.9711,227
2017-09-05,0,48,btc,48.440400000000032,4695775.9876053846
2017-09-05,0,48,etc,1200.56,18401.307639768107
2017-09-05,0,48,eth,1230.1900000000003,325991.51639177679
2017-09-05,0,48,qtum,4915.4493,12399.98452084533
2017-09-05,0,48,xrp,6275.358,227
2017-09-05,0,49,bch,1,579400
2017-09-05,0,49,btc,5.0513999999999992,4696057.6077919006
2017-09-05,0,49,etc,1045.3567,18350.389224080162
2017-09-05,0,49,eth,373.33889999999997,326552.54586382513
2017-09-05,0,49,qtum,11532.555200000003,12346.397954115146
2017-09-05,0,49,xrp,162135.78040000002,226.45749240246042
2017-09-05,0,50,bch,3.0579,579300
2017-09-05,0,50,btc,3.0423999999999998,4695970.8946884042
2017-09-05,0,50,etc,662.9891,18332.945493372365
2017-09-05,0,50,eth,224.94260000000003,326479.16612949257
2017-09-05,0,50,qtum,12108.076300000006,12286.14418237519
2017-09-05,0,50,xrp,95161.797,225.99999999999997
2017-09-05,0,51,bch,31.999999999999996,577324.64500000014
2017-09-05,0,51,btc,5.8493999999999993,4687624.8247683533
2017-09-05,0,51,etc,2960.4899,18246.96529550734
2017-09-05,0,51,eth,94.124000000000009,326429.78602694318
2017-09-05,0,51,qtum,22022.400599999994,12186.565329621697
2017-09-05,0,51,xrp,20602.986699999998,226
2017-09-05,0,52,bch,39,577060.66461538465
2017-09-05,0,52,btc,4.979,4680060.2530628638
2017-09-05,0,52,etc,1710.2694999999999,18182.544758589218
2017-09-05,0,52,eth,757.34890000000007,325834.0472601201
2017-09-05,0,52,qtum,4732.6920000000036,12167.290831940883
2017-09-05,0,52,xrp,52011.416,225
2017-09-05,0,53,bch,0.5734,577396.47715381929
2017-09-05,0,53,btc,8.2689,4678068.9571768912
2017-09-05,0,53,etc,484.1583,18237.331323246966
2017-09-05,0,53,eth,240.4205,325307.83489760652
2017-09-05,0,53,qtum,3597.2371000000016,12221.503359342087
2017-09-05,0,53,xrp,46028.1347,225
2017-09-05,0,54,bch,0.0271,577100
2017-09-05,0,54,btc,0.505,4675000
2017-09-05,0,54,etc,1537.7154,18275.912560282617
2017-09-05,0,54,eth,155.95100000000002,325455.18053747644
2017-09-05,0,54,qtum,8679.8222000000023,12233.294735346071
2017-09-05,0,54,xrp,39732.978599999995,225.01006720397245
2017-09-05,0,55,btc,6.4849,4679383.7067649467
2017-09-05,0,55,etc,945.79320000000018,18240.842104806838
2017-09-05,0,55,eth,56.2547,326208.69322918792
2017-09-05,0,55,qtum,3764.5110000000004,12251.485378579053
2017-09-05,0,55,xrp,133880.32590000003,226.34119437559571
2017-09-05,0,56,bch,4.3,575553.48837209307
2017-09-05,0,56,btc,3.9964000000000004,4684685.4168751873
2017-09-05,0,56,etc,66,18244.911030303032
2017-09-05,0,56,eth,188.0563,327432.07858497696
2017-09-05,0,56,qtum,7772.5851,12259.825083163129
2017-09-05,0,56,xrp,182252.89620000002,225.99999999999997
2017-09-05,0,57,bch,10.242999999999999,577761.958410622
2017-09-05,0,57,btc,6.442899999999999,4692301.2773750955
2017-09-05,0,57,etc,655.72399999999993,18243.403509708351
2017-09-05,0,57,eth,128.1625,326932.99760070222
2017-09-05,0,57,qtum,3314.4621,12223.832150924276
2017-09-05,0,57,xrp,7667.1530999999995,226.00000000000003
2017-09-05,0,58,btc,15.5651,4698483.2670525722
2017-09-05,0,58,etc,358.7409,18237.112623623343
2017-09-05,0,58,eth,291.7809,327220.95394181047
2017-09-05,0,58,qtum,7372.4172999999992,12166.199803421332
2017-09-05,0,58,xrp,30183.1409,227.00000000000003
2017-09-05,0,59,bch,0.2,577700
2017-09-05,0,59,btc,14.9769,4699902.473141971
2017-09-05,0,59,etc,1636.2181000000005,18250.02530897317
2017-09-05,0,59,eth,179.48840000000004,327098.70181025611
2017-09-05,0,59,qtum,6129.2256000000007,12154.024196139882
2017-09-05,1,0,etc,67.8651,18208.19771870962
2017-09-05,1,0,eth,184.1716,327605.12131077755
2017-09-05,1,0,qtum,246.0247,12183.615092305774
2017-09-05,1,0,xrp,271720.5808,226.00754511452155
2017-09-05,1,1,bch,16.858700000000002,575537.12445206323
2017-09-05,1,1,btc,4.0703999999999994,4693045.0078616356
2017-09-05,1,1,etc,524.15240000000006,18198.8143410199
2017-09-05,1,1,eth,181.51850000000007,327509.65821665543
2017-09-05,1,1,qtum,3126.2098000000005,12180.905246666425
2017-09-05,1,1,xrp,156662.45870000002,225.66267279322352
2017-09-05,1,2,bch,1.9699999999999998,573800.00000000012
2017-09-05,1,2,btc,0.8666,4694197.32287099
2017-09-05,1,2,etc,147.7869,18184.682512455434
2017-09-05,1,2,eth,171.3847,327847.51844826288
2017-09-05,1,2,qtum,3879.0574,12169.217803273548
2017-09-05,1,2,xrp,13891.0278,225
2017-09-05,1,3,bch,19,573642.57894736843
2017-09-05,1,3,btc,1.6183999999999998,4689077.6693030158
2017-09-05,1,3,etc,142.0798,18156.900713542673
2017-09-05,1,3,eth,106.55560000000001,327985.87690370093
2017-09-05,1,3,qtum,2929.2551000000003,12186.350053977887
2017-09-05,1,3,xrp,298612.9059,225.13836497614014
2017-09-05,1,4,bch,10.8908,573498.16358761524
2017-09-05,1,4,btc,1.1870000000000003,4688241.154170176
2017-09-05,1,4,etc,1312.3654999999999,18118.189659054588
2017-09-05,1,4,eth,320.28700000000003,328005.88503435982
2017-09-05,1,4,qtum,1116.3419999999999,12194.665812985628
2017-09-05,1,4,xrp,102377.6548,225.9843715896489
2017-09-05,1,5,bch,19.41,572153.78670788254
2017-09-05,1,5,btc,1.3151000000000002,4685206.8283780692
2017-09-05,1,5,etc,5877.3009000000011,18099.160483683936
2017-09-05,1,5,eth,197.73829999999992,328158.64240766724
2017-09-05,1,5,qtum,10858.372699999998,12218.217607321585
2017-09-05,1,5,xrp,25352.4765,225
2017-09-05,1,6,bch,43.6839,570053.50392249774
2017-09-05,1,6,btc,1.4084999999999992,4681870.6425275132
2017-09-05,1,6,etc,1512.5918,18045.809858945424
2017-09-05,1,6,eth,425.04450000000008,328167.43099840125
2017-09-05,1,6,qtum,4050.5615000000003,12206.557725885657
2017-09-05,1,6,xrp,7,226
2017-09-05,1,7,bch,39.6282,569253.36931780912
2017-09-05,1,7,btc,0.60359999999999969,4680070.9078860227
2017-09-05,1,7,etc,1383.6522,18012.850810340926
2017-09-05,1,7,eth,238.26170000000002,327563.25882422563
2017-09-05,1,7,qtum,8559.3368999999984,12198.876476167216
2017-09-05,1,7,xrp,3720.115,226
2017-09-05,1,8,bch,60.5484,567351.92044711346
2017-09-05,1,8,btc,3.6302,4679810.8230951466
2017-09-05,1,8,etc,315.05310000000003,18035.07142764188
2017-09-05,1,8,eth,256.05800000000005,327071.02775543038
2017-09-05,1,8,qtum,3328.8448,12167.871778822491
2017-09-05,1,8,xrp,8213.9365,225
2017-09-05,1,9,bch,32.217600000000004,565995.03656386561
2017-09-05,1,9,btc,0.22080000000000008,4676999.9999999981
2017-09-05,1,9,etc,1022.8263,18030.922279765393
2017-09-05,1,9,eth,461.48780000000011,327240.30972216371
2017-09-05,1,9,qtum,11597.728099999998,12120.404224513595
